account_id,customer_id,account_type,account_status,open_date,current_balance,currency,credit_limit
9b3f689c-1607-4e6c,9369340d-f7c9-40f1,credit card,active,2024-06-12,39032.93,AED,25108.7
f8b44cdc-2de8-49c6,9369340d-f7c9-40f1,loan,dormant,2024-03-29,7115.56,AED,0.0
88e40ca9-d577-4267,4f7880f0-89b4-4c65,credit card,suspended,2023-10-11,25256.31,INR,28788.02
620bcdf7-71de-4dce,4f7880f0-89b4-4c65,credit card,pending,2023-04-29,45521.79,INR,37211.09
e7356cd1-c94b-48e3,4f7880f0-89b4-4c65,loan,suspended,2024-01-29,6989.36,INR,0.0
efa34b48-3b08-4f38,622e1ae5-5982-455b,mortgage,suspended,2024-07-11,92746.79,INR,0.0
07e29fb2-c720-4f1a,622e1ae5-5982-455b,loan,closed,2024-07-31,62115.04,INR,0.0
24be6687-0156-4184,a4f93c3a-c624-493d,savings,suspended,2024-05-25,68700.43,EUR,0.0
b775074e-9d18-462d,a4f93c3a-c624-493d,savings,pending,2024-08-16,89691.79,EUR,0.0
76076fc8-3199-494a,26435f05-b606-4236,credit card,active,2023-07-31,84515.55,INR,21694.36
76c50ea7-a67e-4b44,26435f05-b606-4236,savings,suspended,2024-01-22,66967.82,INR,0.0
709f5d9f-4ff0-4c4b,26435f05-b606-4236,credit card,pending,2024-01-07,3696.12,INR,36280.28
d4e8a15b-8bce-4e1f,be71cd88-013d-48c0,savings,closed,2023-11-14,38369.93,INR,0.0
cc372219-4044-4b80,5940e9cf-79aa-4001,investment,dormant,2024-01-06,72418.83,AED,0.0
97ac9cfc-77f6-4846,4c1ef74c-3cec-4a3d,mortgage,pending,2024-06-21,16258.2,AED,0.0
080097fd-16a8-47d5,4c1ef74c-3cec-4a3d,credit card,pending,2024-05-02,43483.88,AED,30402.98
e841704c-9eb5-4d80,4c1ef74c-3cec-4a3d,credit card,dormant,2024-08-10,10035.83,AED,39562.8
ee899498-7f82-4196,ba750525-b608-447f,credit card,suspended,2022-10-23,60440.36,GBP,10200.57
e8032b0d-cff0-4e5b,ba750525-b608-447f,investment,suspended,2023-08-04,34780.17,GBP,0.0
45f5efb6-4b64-4def,ba750525-b608-447f,loan,dormant,2023-08-17,56775.88,GBP,0.0
9fbd476f-f6dd-4aca,8fea4a4e-970e-4bba,loan,active,2023-09-09,76895.23,JPY,0.0
b1820c48-c604-4f86,8fea4a4e-970e-4bba,mortgage,closed,2024-03-09,61939.21,JPY,0.0
e064701c-8f3d-4917,8fea4a4e-970e-4bba,savings,dormant,2024-03-05,77469.83,JPY,0.0
671666ff-f63f-4d89,01244cf1-476f-4685,mortgage,closed,2024-04-04,5979.85,JPY,0.0
4915915e-ae55-4577,01244cf1-476f-4685,credit card,closed,2024-03-02,8130.29,JPY,36170.84
6e38e385-f3cc-430c,a53f3278-868c-4c4a,mortgage,dormant,2024-05-16,25335.98,INR,0.0
3ce0dd51-8d6f-4df0,fca6ca7e-0922-49eb,mortgage,active,2024-05-18,84426.98,JPY,0.0
5078ca06-87e5-4558,698ff706-b714-43d5,savings,pending,2024-05-26,55202.31,GBP,0.0
034e0d51-1f05-4e09,61f9187c-76fb-44ec,credit card,active,2024-08-12,67549.69,GBP,16400.32
15c872a8-6ec9-4a2a,cddf1fa1-a5ee-42f1,credit card,active,2024-05-14,77031.64,JPY,10809.48
e1a44562-9ad7-470e,cddf1fa1-a5ee-42f1,loan,suspended,2024-06-02,78692.62,JPY,0.0
5cf3b671-9b06-4ea5,12119924-25fe-4d6b,loan,closed,2023-08-06,95252.48,QAR,0.0
42d66bd4-4915-417b,b416d157-d767-46b2,credit card,dormant,2023-12-20,41795.35,EUR,18045.13
107267bc-23c9-4129,b416d157-d767-46b2,savings,suspended,2023-10-22,35931.88,EUR,0.0
d90a59b0-768e-482d,a81b8a29-b576-401e,investment,pending,2024-08-02,28798.22,USD,0.0
4643c527-0afb-4c92,e2f9f1ea-33b1-48ab,mortgage,active,2024-04-25,47247.19,GBP,0.0
410199ad-d99a-462d,e2f9f1ea-33b1-48ab,savings,suspended,2024-07-13,60790.34,GBP,0.0
2d277b1a-3f63-48f8,e2f9f1ea-33b1-48ab,savings,closed,2024-04-01,86575.23,GBP,0.0
28041a3d-82d4-4a06,ef7e6be1-bb5d-4e2d,savings,dormant,2024-07-24,19523.21,GBP,0.0
7a03f932-5f3d-4150,ef7e6be1-bb5d-4e2d,loan,closed,2024-08-08,50379.69,GBP,0.0
a2ea2a36-e568-435e,12bd6559-5f40-4848,savings,pending,2022-12-19,74696.67,USD,0.0
ecab4d41-baf0-4bdd,c4c175cc-00ac-411b,savings,closed,2023-07-10,74410.47,EUR,0.0
a787685c-42d3-4555,c4c175cc-00ac-411b,credit card,closed,2023-06-22,65115.13,EUR,26631.14
098774de-e5fe-4b86,c4c175cc-00ac-411b,loan,suspended,2024-01-30,71541.22,EUR,0.0
7b448607-5fd5-4ff1,c6b3f7a5-d4be-41ed,mortgage,closed,2024-02-01,30159.4,INR,0.0
b0e09cb8-af1d-4ae3,58513e87-f41f-454d,loan,closed,2023-09-06,91681.55,EUR,0.0
01bebd3e-0159-4e64,c00a3c93-e410-4cfd,mortgage,active,2024-08-03,1137.37,AED,0.0
ed263d52-6cdc-411b,c00a3c93-e410-4cfd,investment,active,2023-06-25,79347.27,AED,0.0
9dc0f756-b555-4217,a6fff11d-a5f9-4a61,credit card,closed,2024-08-10,88364.82,JPY,46124.76
caf8fa19-f133-4845,a6fff11d-a5f9-4a61,mortgage,suspended,2024-01-09,73147.18,JPY,0.0
a36986b3-2209-433c,719ac202-2b89-4cb5,investment,active,2024-07-17,3514.44,USD,0.0
9a79d3e7-9820-4e07,719ac202-2b89-4cb5,mortgage,suspended,2024-02-10,2019.91,USD,0.0
45cbd35c-b475-4f2a,719ac202-2b89-4cb5,loan,pending,2023-09-22,84278.15,USD,0.0
4d02849a-bb79-4176,e4402130-00f7-46c8,savings,pending,2024-07-05,74445.89,INR,0.0
9bed4b32-3a96-4722,e4402130-00f7-46c8,savings,closed,2024-07-26,60607.04,INR,0.0
4cd1660a-6adc-4841,e4402130-00f7-46c8,credit card,pending,2024-05-16,68231.73,INR,36513.26
5170be8f-e698-4455,7b9be57d-7518-4925,savings,closed,2024-08-13,29180.04,JPY,0.0
90e62e97-25e2-49cc,7b9be57d-7518-4925,loan,suspended,2024-06-25,99216.14,JPY,0.0
a46d0f7d-b2e0-4e1c,d7e8f227-c66e-4088,credit card,closed,2024-04-24,89048.76,USD,6423.92
24403e9f-fc2e-4a66,d7e8f227-c66e-4088,loan,active,2024-08-08,61255.35,USD,0.0
a0164095-2403-408d,89c0f556-b0ff-48be,savings,active,2024-08-04,80690.77,USD,0.0
2d6a14c5-56c6-4ccc,89c0f556-b0ff-48be,mortgage,active,2024-01-06,66781.03,USD,0.0
17d1d2bc-6374-4ef3,89c0f556-b0ff-48be,loan,pending,2024-06-01,29807.79,USD,0.0
4a671006-955f-4d3a,4fad3c47-c4a0-4afa,savings,active,2023-09-02,81645.25,JPY,0.0
5e6392a7-d0d6-4427,4fad3c47-c4a0-4afa,credit card,active,2024-02-13,69791.15,JPY,23085.27
a99c3ed3-b49b-4905,3da0afd5-d680-47e5,investment,pending,2023-11-26,81798.48,EUR,0.0
eff2d969-257f-4f9e,3da0afd5-d680-47e5,credit card,suspended,2023-04-18,2602.91,EUR,36600.41
1889802f-81b2-4f6c,1c13ad2c-8526-4e4f,investment,pending,2024-08-04,26540.3,EUR,0.0
c5a8ce46-6bbe-484c,1c13ad2c-8526-4e4f,mortgage,closed,2024-04-23,84097.46,EUR,0.0
faa84602-1fa1-44d5,1c13ad2c-8526-4e4f,loan,active,2024-03-10,85382.11,EUR,0.0
aca99156-529e-476b,259f5ff5-8086-46f5,mortgage,pending,2024-05-02,85255.4,EUR,0.0
670647d6-9b29-479f,068f0bc8-36fa-4566,savings,closed,2023-11-06,10246.79,INR,0.0
4d5769ac-cd3a-4f6e,068f0bc8-36fa-4566,investment,pending,2024-02-08,71894.07,INR,0.0
ac90d9c9-a016-4d49,62ba3487-d227-48b2,mortgage,suspended,2024-07-24,2154.45,EUR,0.0
cce03982-77e3-41f9,62ba3487-d227-48b2,credit card,active,2024-05-23,18509.81,EUR,45239.91
54852847-73ee-4015,6f1a6fa0-8b86-4bbb,mortgage,dormant,2024-05-10,5239.17,JPY,0.0
673ee3f6-c952-43bd,6f1a6fa0-8b86-4bbb,loan,pending,2024-06-23,53073.36,JPY,0.0
cc7cb2cb-e28d-4f33,6f1a6fa0-8b86-4bbb,investment,closed,2024-07-29,66158.16,JPY,0.0
5b69b4de-f2ce-4aff,230c90f8-65a4-47d2,credit card,dormant,2024-08-16,26576.11,GBP,18540.57
dc7373d7-1437-411d,230c90f8-65a4-47d2,credit card,pending,2024-05-01,47614.2,GBP,23408.95
7998874f-eafd-451f,f8866583-882b-46da,investment,dormant,2024-07-01,99774.12,INR,0.0
4f161705-15d5-46c2,d87a9efa-2eb7-48a2,mortgage,suspended,2024-01-04,656.71,USD,0.0
04ed1ed5-4503-4d27,4ca9fcc3-63ff-47bd,loan,pending,2024-06-06,25312.93,USD,0.0
46b4493f-893c-41f2,4ca9fcc3-63ff-47bd,loan,pending,2024-07-18,31912.55,USD,0.0
3eb08027-40c3-408b,4ca9fcc3-63ff-47bd,savings,pending,2024-03-12,59722.88,USD,0.0
68be780e-c286-4732,e9f4b9bc-f4e4-40b8,credit card,dormant,2024-01-25,65607.47,EUR,44156.1
a5e847ee-7a78-405a,e69fe279-311d-4fe1,savings,dormant,2023-11-09,51441.86,JPY,0.0
ba3d4994-6866-41ec,e69fe279-311d-4fe1,credit card,suspended,2024-01-12,73330.07,JPY,13519.42
e5040895-ae49-45bb,51a89970-eb12-44ec,loan,closed,2023-11-12,9370.39,INR,0.0
fead72ef-64a1-47ec,51a89970-eb12-44ec,credit card,suspended,2024-05-18,49376.85,INR,48565.87
d0bd8974-dab7-44cf,ed30e367-12da-4691,mortgage,pending,2024-01-20,47215.0,AED,0.0
d76f7c65-c680-4f38,ed30e367-12da-4691,loan,dormant,2024-02-21,91584.39,AED,0.0
cc554b45-db52-4263,ed30e367-12da-4691,loan,pending,2024-04-06,91515.26,AED,0.0
9467f682-58a2-4cd4,17836dc9-7a6b-42c0,investment,closed,2024-02-05,19805.59,USD,0.0
d8226bd2-a467-440f,17836dc9-7a6b-42c0,loan,suspended,2024-07-11,88049.01,USD,0.0
ee2316a7-3205-4a9d,150ad289-ef15-4b46,loan,pending,2023-10-03,59159.48,INR,0.0
b9850d15-f3fd-4a8b,150ad289-ef15-4b46,mortgage,closed,2024-06-03,3826.09,INR,0.0
45559ad3-4cad-422a,150ad289-ef15-4b46,credit card,closed,2024-02-18,36300.69,INR,41438.29
621fdf2c-bc19-42cf,46ce71c2-baaa-4ee9,savings,suspended,2022-12-21,72018.84,USD,0.0
5b202ced-b0e6-4e95,46ce71c2-baaa-4ee9,mortgage,pending,2024-07-30,9365.86,USD,0.0
b891f8eb-3e25-4e67,de7943a2-ed1a-4179,loan,dormant,2023-04-20,94234.79,EUR,0.0
4f9db6f5-9628-4179,de7943a2-ed1a-4179,mortgage,suspended,2023-07-30,80415.45,EUR,0.0
64210e97-1e95-4469,de7943a2-ed1a-4179,mortgage,suspended,2023-12-13,29652.55,EUR,0.0
b644d209-65ca-4390,f6902723-6e1a-49d9,loan,dormant,2024-05-14,40979.89,AED,0.0
339a1d53-608b-442b,e07bc90c-19a8-49a9,loan,dormant,2024-01-06,9348.28,JPY,0.0
463c1d20-2c32-4626,e07bc90c-19a8-49a9,loan,active,2024-06-03,99723.28,JPY,0.0
43108f2b-4336-47e0,4450a408-17a6-45a5,mortgage,suspended,2024-04-13,98394.94,EUR,0.0
d0485b9c-d980-4588,3e39d558-ae92-4026,mortgage,closed,2024-01-29,63365.64,USD,0.0
f86a2906-f1e7-4f1d,fd3e78fc-ce9e-4da7,credit card,active,2024-06-08,3806.17,AED,3209.5
c434b5cb-618e-472c,fd3e78fc-ce9e-4da7,mortgage,closed,2024-01-21,4209.97,AED,0.0
ab8bbb03-3847-40cb,fd3e78fc-ce9e-4da7,savings,active,2024-03-21,17187.72,AED,0.0
72a275d4-0069-4af5,439c2dfc-8bc2-433d,mortgage,closed,2023-02-24,62154.02,QAR,0.0
b4cdad84-3650-436f,439c2dfc-8bc2-433d,loan,closed,2024-03-01,81379.96,QAR,0.0
dc13ddf5-0bac-486d,439c2dfc-8bc2-433d,investment,pending,2023-11-19,8564.48,QAR,0.0
7310d6dd-9566-4999,e74e39d3-ccc5-4526,credit card,active,2023-12-08,78238.04,INR,21116.41
3486890a-8916-4efc,e74e39d3-ccc5-4526,mortgage,suspended,2024-02-22,15119.21,INR,0.0
d0899d0f-3ddd-454e,e74e39d3-ccc5-4526,loan,closed,2023-07-05,2178.49,INR,0.0
45bfbf7b-9af7-4a40,b5de7bd2-faeb-496e,savings,closed,2023-09-15,77930.41,INR,0.0
ad286f63-b046-4032,0733ddcd-6736-4e76,mortgage,pending,2024-08-15,73042.79,EUR,0.0
a00fb377-42b8-47fb,0733ddcd-6736-4e76,loan,suspended,2024-03-24,52438.37,EUR,0.0
88284faf-ec49-47aa,04f972e7-c040-424d,savings,suspended,2024-07-05,45513.35,EUR,0.0
d096ff5a-811d-448c,04f972e7-c040-424d,mortgage,dormant,2024-08-06,34233.53,EUR,0.0
31dba139-496a-4fa7,04f972e7-c040-424d,savings,active,2024-07-21,15198.65,EUR,0.0
8b753c5c-a4ba-4b1c,2ab41600-e894-4c04,loan,pending,2024-08-02,99534.85,USD,0.0
6ebb3678-a0ce-411d,c8f8af06-a668-4919,mortgage,pending,2024-01-09,42256.95,GBP,0.0
f6268a08-feff-4914,c8f8af06-a668-4919,investment,pending,2023-11-01,91282.21,GBP,0.0
25088784-b06b-4c5e,c8f8af06-a668-4919,savings,dormant,2023-11-19,27067.09,GBP,0.0
af4790ff-20f1-4ae7,415bccbf-d11d-49d7,loan,active,2024-07-17,40615.52,EUR,0.0
b84fb43f-801a-4f42,415bccbf-d11d-49d7,savings,active,2024-05-29,4047.46,EUR,0.0
fd9883c5-80f2-4999,415bccbf-d11d-49d7,savings,closed,2023-09-18,98664.96,EUR,0.0
bd8633ec-d347-4734,70054937-ae0c-4f77,credit card,pending,2024-05-03,46528.35,QAR,26694.74
0c859772-e8eb-4e7c,21cecd0d-2ee1-4952,loan,closed,2023-09-01,85850.08,QAR,0.0
19c2b7d0-0471-4442,8ee583d9-4625-4ee6,mortgage,suspended,2024-04-30,67905.05,EUR,0.0
10541d3c-9489-4a26,ae1daaf8-4f0e-4052,mortgage,dormant,2024-07-17,52711.57,AED,0.0
49fc005f-e481-48b9,2512b29c-a498-4770,investment,suspended,2022-11-03,93803.76,USD,0.0
b2b2af04-7b47-4bb9,2512b29c-a498-4770,credit card,closed,2023-03-31,53382.1,USD,6252.76
c506e9cb-9d6d-46ca,fa2124e3-9b0a-4215,credit card,suspended,2024-01-19,3916.36,INR,37653.73
2368630c-42a4-407c,8fdd1eed-b579-4066,mortgage,active,2024-06-26,62561.6,JPY,0.0
27cde7f3-391e-4b7f,8fdd1eed-b579-4066,credit card,pending,2024-01-29,72905.21,JPY,29054.6
1ef65344-8471-4df8,8fdd1eed-b579-4066,credit card,suspended,2024-02-26,65984.92,JPY,42681.8
590d524d-1f17-4ec7,0f4fa2ed-0014-4585,credit card,dormant,2022-12-16,46524.21,QAR,8272.0
4de15eed-071e-487f,0f4fa2ed-0014-4585,savings,closed,2022-12-16,49346.72,QAR,0.0
bcde1f43-a208-482c,0f4fa2ed-0014-4585,loan,suspended,2023-06-02,91729.03,QAR,0.0
2fdcc4d6-88c3-4a6e,e827002f-9538-49ac,savings,active,2024-05-02,83319.39,USD,0.0
fda0ce61-ad6b-4be4,5de45625-63c2-4fc8,loan,active,2022-11-01,92424.71,GBP,0.0
2da491a8-4f74-4e6f,5de45625-63c2-4fc8,mortgage,active,2024-02-14,15662.98,GBP,0.0
91c78cf4-21fb-4920,5de45625-63c2-4fc8,mortgage,dormant,2024-06-17,65569.74,GBP,0.0
7a405243-987a-4dfe,933ee882-3c89-4a57,credit card,pending,2024-02-05,89589.35,GBP,13867.69
8bcd8bcd-0311-43f0,bf6c50e6-4f7a-4f2e,mortgage,active,2024-04-12,31451.4,USD,0.0
095a8755-7bd3-4922,70c90437-6f47-4d9e,credit card,dormant,2024-06-19,54741.76,USD,39687.56
8dc84152-250b-4b85,3fa7f82c-948d-4e46,mortgage,dormant,2024-01-30,21082.96,QAR,0.0
cc4cde9b-76d6-4bb0,3fa7f82c-948d-4e46,savings,closed,2024-03-18,47594.91,QAR,0.0
6f6dd31c-34df-4ad7,2392f6c4-2dc8-458f,savings,dormant,2023-06-07,83017.7,JPY,0.0
b99ada06-7c2a-4711,80d2ef2f-dc25-4fbd,loan,active,2023-09-22,11997.23,USD,0.0
ac980a47-5573-4069,80d2ef2f-dc25-4fbd,loan,closed,2024-05-06,32252.63,USD,0.0
83091e2f-3b62-4262,2a3bd922-ff7a-46a9,savings,pending,2024-08-14,31200.75,USD,0.0
495847a2-4c0e-42ea,27ccac34-2c8b-4538,loan,dormant,2024-01-21,45208.94,EUR,0.0
cbda263a-d094-4e50,27ccac34-2c8b-4538,mortgage,active,2023-11-13,24391.46,EUR,0.0
5fe31277-0a1c-4dbc,d0522ba1-d757-4e12,mortgage,suspended,2024-05-12,21768.27,EUR,0.0
53dfc2a3-b648-40fd,d0522ba1-d757-4e12,loan,closed,2024-04-25,19044.0,EUR,0.0
69ace5d1-4fbe-4924,6f60c14a-561e-4ab3,mortgage,dormant,2023-05-28,34483.74,QAR,0.0
6adf7347-b5ed-4638,6f60c14a-561e-4ab3,credit card,pending,2023-08-21,13084.6,QAR,47951.29
f826e776-5091-47bd,6f60c14a-561e-4ab3,credit card,suspended,2023-12-21,23402.23,QAR,7879.14
a712f6b3-1c45-4d36,13e08194-4f11-48b9,loan,closed,2024-01-31,82060.16,GBP,0.0
f8686214-426a-4280,e67bbc62-4f14-4c85,mortgage,active,2024-07-22,14836.76,QAR,0.0
1288f30b-77ae-44de,e67bbc62-4f14-4c85,mortgage,pending,2024-07-15,76630.03,QAR,0.0
6374e3a8-c62b-4a3f,7afcca53-7ff4-4d12,mortgage,dormant,2023-02-18,75987.11,JPY,0.0
55a14f08-d59b-44a2,3999e63a-bc8a-4eef,mortgage,closed,2024-06-28,18698.98,INR,0.0
d58368ea-27f6-4b6c,3999e63a-bc8a-4eef,loan,active,2024-05-15,13673.38,INR,0.0
48997b5c-a753-416f,4cc66f21-2d4a-4d18,loan,suspended,2024-07-25,30245.87,INR,0.0
9e8ef053-6aed-4ee1,f51bbc47-c45a-4f01,credit card,suspended,2024-06-03,96475.77,GBP,40662.98
66a28097-bcb9-4d62,417ce8eb-3b41-437c,credit card,pending,2024-05-16,49293.66,QAR,49523.2
c23e22d6-7e7d-496a,417ce8eb-3b41-437c,loan,closed,2024-07-29,60390.63,QAR,0.0
0480d6bf-0626-4b95,417ce8eb-3b41-437c,savings,dormant,2023-11-21,23959.82,QAR,0.0
2821a24c-3e65-400f,36db870d-b7ac-4b40,loan,suspended,2023-06-27,47530.34,GBP,0.0
200cb7e1-dbe9-4c15,36db870d-b7ac-4b40,savings,pending,2023-10-07,48587.74,GBP,0.0
dedcbc54-6a81-4be0,80e3ed5a-e6fc-4f3e,credit card,pending,2024-02-04,94219.75,USD,39903.2
ab2fa221-cf69-4965,09cade72-7230-4223,mortgage,suspended,2024-05-14,24233.86,INR,0.0
247b6ac8-b2ac-4ac4,09cade72-7230-4223,investment,dormant,2024-02-08,70250.55,INR,0.0
29bc1cdc-0a3a-4135,09cade72-7230-4223,investment,dormant,2024-07-18,83433.35,INR,0.0
b5513361-69d2-4e32,cde55783-bee3-4273,loan,active,2024-06-21,74201.32,GBP,0.0
be81b268-e259-464c,cde55783-bee3-4273,loan,active,2024-07-06,68888.8,GBP,0.0
e1a91000-a416-4c05,ec9360ec-a79d-47f8,investment,suspended,2024-07-14,1091.7,JPY,0.0
0cc89f52-3109-450a,ec9360ec-a79d-47f8,credit card,suspended,2024-07-21,30634.64,JPY,18445.03
2b0d17f7-7af0-4c66,79608d49-1ff1-400c,mortgage,active,2024-02-01,46889.33,QAR,0.0
726354ee-6a20-4b7d,79608d49-1ff1-400c,loan,dormant,2023-10-31,36380.91,QAR,0.0
97c0c901-2984-41f6,ee81376e-6146-420b,loan,pending,2023-05-29,8896.85,EUR,0.0
b5809163-e7fd-416a,ee81376e-6146-420b,loan,suspended,2023-08-20,45462.14,EUR,0.0
3a7f2da9-dc97-416c,ee81376e-6146-420b,investment,active,2024-01-24,52489.94,EUR,0.0
bc19a026-6415-4f98,a8b1e396-9e65-4879,credit card,suspended,2024-05-06,32913.78,USD,37739.92
437171ba-2bb1-45c9,a8b1e396-9e65-4879,loan,suspended,2024-07-20,79699.33,USD,0.0
b9db90d1-ac14-41aa,1086065f-f8a4-411a,loan,closed,2024-02-18,23080.26,QAR,0.0
d1849de3-43e6-4a85,1086065f-f8a4-411a,credit card,active,2024-07-19,95102.74,QAR,17763.8
4c13e35d-6f0e-4c0c,1086065f-f8a4-411a,credit card,pending,2024-03-12,15360.91,QAR,38986.16
841d9d70-227b-42c3,cea438c0-7a1a-489e,credit card,closed,2024-01-20,42363.62,USD,2981.08
a79cd608-da65-46bb,cea438c0-7a1a-489e,savings,active,2024-05-02,35899.94,USD,0.0
63cc633a-6391-4ca0,e14feb87-ebff-4ad5,credit card,active,2024-07-24,72639.1,INR,3443.96
8efcdbad-2352-479a,e14feb87-ebff-4ad5,savings,dormant,2024-03-14,57943.66,INR,0.0
ae9b2716-a688-4b46,7c7e07e2-319e-4791,credit card,active,2024-05-18,82376.74,EUR,42175.07
2a2e8dc9-2326-4716,7c7e07e2-319e-4791,credit card,closed,2024-06-16,81235.83,EUR,31085.62
5e0b3675-4de7-47b5,7c7e07e2-319e-4791,savings,active,2024-03-19,82758.77,EUR,0.0
49a09294-8bec-4410,eb27a389-643d-4ea0,investment,dormant,2024-08-03,76311.3,INR,0.0
12471f9f-4774-47ea,73e88dcc-5129-4899,mortgage,active,2023-03-16,6610.41,JPY,0.0
bf62f126-c95d-454a,73e88dcc-5129-4899,credit card,active,2023-09-12,27413.28,JPY,39919.85
74f606ab-d282-4290,73e88dcc-5129-4899,investment,pending,2023-12-11,75746.81,JPY,0.0
91166b5c-8ba1-44eb,5cb22fa2-f361-4fcf,investment,suspended,2023-11-09,326.9,EUR,0.0
b4e77c7d-b270-4610,13859d91-bdbb-4994,credit card,dormant,2024-06-03,72216.22,USD,7728.09
1763c301-9266-4caf,13859d91-bdbb-4994,savings,closed,2023-09-02,18154.6,USD,0.0
c896aa5b-a636-4757,fc8ffbc2-c768-4266,loan,closed,2024-06-07,51238.06,USD,0.0
1fbb785a-334e-401c,dd1baaf5-cc28-449b,loan,pending,2023-09-03,36733.23,GBP,0.0
3e0c866d-d7be-46c7,0b83967c-6e58-428b,savings,suspended,2023-10-27,33758.85,EUR,0.0
8c0257e2-e62a-400b,0b83967c-6e58-428b,savings,active,2024-01-23,78145.35,EUR,0.0
89fa1112-618f-476f,48913335-f376-41a9,credit card,closed,2024-08-09,85664.34,INR,30987.43
88125cad-6f5e-4638,48913335-f376-41a9,savings,closed,2024-07-16,43482.99,INR,0.0
c00b6566-dae1-4ba7,48913335-f376-41a9,loan,suspended,2024-05-27,6028.99,INR,0.0
4532d817-a013-404f,90323bd6-cddb-4ec6,investment,pending,2023-12-02,64828.76,QAR,0.0
d599d4d2-3030-4e5d,02d32bc2-7181-4828,investment,dormant,2024-03-21,89950.86,QAR,0.0
04ee6bde-9918-4e03,02d32bc2-7181-4828,loan,dormant,2024-03-17,15190.65,QAR,0.0
56761a99-61da-47c9,02d32bc2-7181-4828,investment,active,2024-03-17,82645.87,QAR,0.0
675c60f6-dd8f-4753,0cdc5d2e-04aa-4441,mortgage,closed,2023-11-17,7930.78,QAR,0.0
e8161f9e-e2e1-449a,0cdc5d2e-04aa-4441,loan,dormant,2024-07-30,59930.85,QAR,0.0
908ec6b3-a6f8-4a27,0cdc5d2e-04aa-4441,mortgage,active,2023-06-09,69432.5,QAR,0.0
f92be04b-0750-440b,2b3507ae-c86c-4d35,credit card,active,2024-05-16,8175.34,JPY,32235.05
4bcd9a53-780d-4c50,2b3507ae-c86c-4d35,investment,pending,2024-06-12,28567.61,JPY,0.0
e9bac802-95de-4e7a,2b3507ae-c86c-4d35,loan,pending,2024-04-27,33407.74,JPY,0.0
de2cfdef-2704-47f1,9038815e-5bb5-4e4d,investment,suspended,2024-08-13,17337.36,INR,0.0
49617911-d5ca-46d9,9038815e-5bb5-4e4d,credit card,pending,2024-07-16,20686.62,INR,42007.33
b8b2ae87-6467-46df,9038815e-5bb5-4e4d,savings,closed,2024-07-26,15118.11,INR,0.0
9dd28c3f-c6bd-40ac,cac105d2-ef46-4d00,mortgage,closed,2024-06-27,71387.01,GBP,0.0
decc9210-1a16-4a13,86f44367-64ee-4c4c,mortgage,closed,2024-07-09,77645.67,AED,0.0
e7d649c0-7bf4-4264,d7057489-56f1-49d3,loan,pending,2024-07-28,71488.52,EUR,0.0
11d04400-696a-4930,d7057489-56f1-49d3,mortgage,closed,2024-07-12,51749.25,EUR,0.0
67b8e3a1-6546-45a4,d7057489-56f1-49d3,investment,pending,2024-07-22,81442.94,EUR,0.0
4f03a740-1f99-41d0,3ac40585-4b2e-4655,loan,pending,2024-05-13,32754.42,GBP,0.0
e92ef549-58d0-4c90,3ac40585-4b2e-4655,credit card,dormant,2024-07-06,88115.22,GBP,4256.72
5fe06a76-7271-4b12,3bc53aa6-3eaa-4102,loan,dormant,2022-12-02,43345.18,QAR,0.0
4ca31a0e-e1f2-40b2,335a776c-f54c-4556,credit card,dormant,2023-12-22,25392.45,QAR,45013.17
6428a0e5-70f1-4e42,335a776c-f54c-4556,investment,dormant,2023-05-20,92393.66,QAR,0.0
83e7fb15-36a6-44b7,d41213a0-12a7-45d4,savings,active,2023-02-05,40585.3,EUR,0.0
e3834061-3db3-49f1,609f27c8-9fcf-4619,loan,suspended,2023-11-28,32355.66,INR,0.0
54e7b298-e36c-4c97,609f27c8-9fcf-4619,loan,active,2024-02-04,58430.58,INR,0.0
e8736dc3-60a5-48de,609f27c8-9fcf-4619,investment,closed,2024-02-08,62340.24,INR,0.0
6ca7a414-d4d3-45c7,2609bc73-d297-4573,credit card,pending,2023-12-23,64531.9,INR,41799.21
27c37ecf-7741-47ce,2609bc73-d297-4573,mortgage,active,2024-07-19,13310.0,INR,0.0
b8213e5c-2547-4547,2609bc73-d297-4573,credit card,pending,2024-03-24,56203.36,INR,21387.39
4a68f7a2-56a4-4ceb,586c62b5-6614-4dc4,mortgage,active,2024-05-28,95504.2,USD,0.0
b5142a58-9338-48a8,2b81d1e8-c53d-45f7,savings,dormant,2023-09-14,79367.13,QAR,0.0
422f4387-9126-4ed2,2b81d1e8-c53d-45f7,investment,dormant,2023-06-08,75805.82,QAR,0.0
0838eab2-9c0d-474c,2b81d1e8-c53d-45f7,mortgage,suspended,2023-07-01,75876.95,QAR,0.0
f62d4d89-f772-4805,c8c1bba9-862f-4b2e,savings,active,2024-03-08,20865.37,QAR,0.0
a3b0716a-5b99-4a06,c8c1bba9-862f-4b2e,mortgage,dormant,2024-07-30,85293.15,QAR,0.0
6d96dd1b-d88e-4388,c8c1bba9-862f-4b2e,credit card,closed,2024-04-07,58793.94,QAR,28913.36
57bdb028-234f-4b84,eae61592-13d1-40ac,credit card,suspended,2024-04-24,98240.46,AED,5447.89
3df2c861-04d4-4fdc,a39d2a67-bb47-4b8e,mortgage,dormant,2024-08-15,11935.86,JPY,0.0
